name,simbol,market_cap,price,circulating_supply,volume,one_hour,one_day,one_week
Dollarcoin,DLC,9101,0.000999,9106714.07746,,-2.84217e-14,-2.84217e-14,1.7053e-13
MASTERNET,MASH,9065,0.000286,31686739.9991,,-4.86652,4.67864,9.191
ICOBID,ICOB,8951,8.4e-05,107048455.121,,0.0,-2.84217e-14,-7.10543e-14
Decision Token,HST,8843,0.000276,32025998.4158,,-0.0470524,48.125,43.8505
Veltor,VLT,8831,0.015916,554855.0,,0.0,-0.121684,24.938
Helper Search...,HSN,8807,1e-06,8479947437.0,,0.182619,5.14528,5.14528
JavaScript Token,JS,8782,0.001099,7991996.0,,0.0,-4.26326e-14,2.70006e-13
Bulleon,BUL,8779,0.008007,1096352.67076,,-0.0537553,-13.2305,-46.0833
BumbaCoin,BUMBA,8637,0.00037,23335667.6653,,0.197825,0.189656,922.862
INDINODE,XIND,8621,9e-06,936674415.793,,-0.0537553,-50.6169,-4.23854
VikkyToken,VIKKY,8489,2e-06,3727082537.87,21400,-0.495633,-2.40175,-12.0256
CryptoFlow,CFL,8470,9.2e-05,92026159.2862,,-0.0537553,-27.4462,-4.11596
Lightpaycoin,LPC,8469,0.001462,5793754.15859,,7.35806,-32.2837,-34.1814
HireGo,HGO,8366,0.001348,6206463.63386,,0.0,0.0,-3.2685e-13
Sharpe Platfo...,SHP,8007,0.00046,17410143.6337,,0.0,4.26326e-14,1.98952e-13
Authorship,ATS,7944,7.9e-05,99971428.1563,,0.0,0.160656,-10.8985
Grimcoin,GRIM,7935,7.9e-05,99885797.149,,0.0,-2.84217e-14,-5.68434e-14
MyWish,WISH,7915,0.001307,6057663.7,,-73.1214,-91.7374,-91.0768
e-Chat,ECHT,7738,0.000404,19161060.2362,9848,-0.333327,-1.10549,-5.63257
Nekonium,NUKO,7732,0.000644,12000829.33,,-0.0470524,-1.24788,-16.1001
Abulaba,AAA,7491,0.000496,15090818.1023,,-0.0953541,810.143,1100.41
Mocrow,MCW,7363,0.003614,2037408.77059,,0.124464,4.73113,-1.77517
Dystem,DTEM,7212,0.001298,5557367.19047,,-0.0504794,-28.1823,8.17287
Crystal Token,CYL,7200,0.012758,564377.395258,34264,-3.80197,3.61548,2.06341
Zurcoin,ZUR,7150,8.2e-05,87653034.0003,,0.0,4.26326e-14,1.56319e-13
Ragnarok,RAGNA,7093,0.00046,15413630.666,,-0.0537553,-1.24479,19.8538
Cabbage,CAB,6910,0.000658,10499995.91,,0.0,-4.26326e-14,-2.03493
Eternity,ENT,6826,0.001015,6725348.74419,,0.207059,-0.989594,-11.1706
Oceanlab,OCL,6702,0.000144,46500000.0,,-0.0235066,-9.72664,50.1624
PosEx,PEX,6489,0.002645,2453240.13869,,0.0,8.52651e-14,15.9895
Xenoverse,XENO,6163,0.001185,5200020.91025,11923,-2.87406,-7.51339,-34.4246
BunnyToken,BUNNY,5791,2.4e-05,244486021.432,,0.182619,0.659449,2.09037
Iconic,ICON,5778,0.009746,592893.53,,0.0,-1.33802,-6.59143
Escroco Emerald,ESCE,5748,9e-06,624525771.0,,-0.0537553,-36.229,-82.2363
IceChain,ICHX,5646,7e-06,781142774.255,,0.124464,22.8283,-1.77432
BROTHER,BRAT,5598,3.5e-05,160000000.0,,2.84217e-14,0.0,-1.27898e-13
VIVO,VIVO,5558,0.001104,5032181.19624,,-0.0463061,-1.24883,-56.8243
Octoin Coin,OCC,5498,0.009904,555137.096659,17647,0.0221617,-0.0742524,-1.44559
Olympic,OLMP,5490,4.6e-05,119461973.043,,2.84217e-14,-1.37059,-4.14076
Bitcoin W Spe...,BWS,5475,9.5e-05,57650717.9477,,2.84217e-14,-4.26326e-14,2.70006e-13
UralsCoin,URALS,5447,0.000365,14921278.4768,,-1.98992,-0.541009,2.15573
Dalecoin,DALC,5395,0.007179,751508.0,,-0.0463061,-2.49054,-3.15786
Akroma,AKA,5339,0.000278,19177485.0,,-0.0651262,-1.33338,-3.3041
Eva Cash,EVC,5329,0.005922,900000.0,,0.189063,1.25446,-25.8098
LiteBitcoin,LBTC,5321,0.000184,28940332.9695,,-0.0170257,0.0493262,85.4305
Comet,CMT,5248,0.006012,872830.0,,0.0,7.10543e-14,-10.1058
YoloCash,YLC,5214,0.000177,29499388.0,3450,-6.25884,-9.03835,-24.8089
FUTURAX,FTXT,5149,2e-06,3406412460.63,,0.133675,-0.837188,-18.0176
MoX,MOX,5090,0.001012,5027488.0,,-0.0537553,-26.8948,-44.4893
Kurrent,KURT,5032,8.2e-05,61364813.1,,2.84217e-14,-4.26326e-14,2.70006e-13
CustomContrac...,CCN,5032,4e-06,1380841875.5,,0.182619,4.9653,4.9653
MiloCoin,MILO,4957,0.000459,10789953.7141,,0.0,7.10543e-14,-29.8768
Project Coin,PRJ,4767,9.2e-05,51945934.835,,2.84217e-14,-1.51516,114.964
Nyerium,NYEX,4730,0.000184,25694328.8908,,-29.4483,-33.3085,-7.59573
Elliot Coin,ELLI,4725,0.000184,25670196.1,,-0.0537553,0.528328,0.641004
iBTC,IBTC,4718,0.000108,43602774.1119,,0.0,0.0,-29.001
Ethereum Gold,ETG,4626,0.000385,12000000.0,,2.84217e-14,-7.10543e-14,11.094
Cannation,CNNC,4571,0.001845,2476892.71923,,0.207059,0.617675,-8.75443
SPIDER VPS,SPDR,4400,0.001472,2988850.40663,,2.97432,23.519,-24.6907
Phantomx,PNX,4304,9.1e-05,47126672.1059,,0.0,-2.00377,-76.0194
DeltaChain,DELTA,4186,5.6e-07,7462729132.0,,0.0,-1.7451,4.66296
Prime-XI,PXI,4047,0.000185,21931814.949,,71.7879,-0.98723,-36.1075
CARDbuyers,BCARD,4029,9.2e-05,43778533.4123,,-0.0537553,-50.6169,-0.739452
TravelNote,TVNT,3946,0.001833,2153333.0,,0.0,-7.10543e-14,-35.1774
XOVBank,XOV,3825,2.9e-05,131202357.712,26351,0.186637,1.60881,-55.1509
BenjiRolls,BENJI,3805,0.000188,20276099.1465,,0.0,-2.84217e-14,-2.26685
LiteCoin Ultra,LTCU,3797,0.003681,1031300.00006,,-0.0463061,-1.2505,-6.74925
ICOCalendar.T...,ICT,3726,0.003083,1208500.0,,0.0637421,307.336,286.291
PonziCoin,PONZI,3734,0.004337,861099.0018,,0.206704,10.7974,117.657
CrevaCoin,CREVA,3687,0.000101,36390750.0,,0.0,4.26326e-14,4.26326e-14
Wild Beast Block,WBB,3564,0.019593,181919.243597,,0.0,-2.84217e-14,-27.2917
Mero,MERO,3308,0.000552,5989942.78208,,-0.0537553,0.628932,23.4193
Decentralized...,DCTO,3307,3e-06,993067231.856,,83.1117,80.8444,79.9789
Dinero,DIN,3255,0.000364,8947928.76911,,-0.073095,-2.13182,-19.4783
PAXEX,PAXEX,3234,0.000184,17571744.8587,,-0.0537553,-15.2122,25.7219
CryptoAds Mar...,CRAD,3150,0.000221,14265943.0,2420,0.186637,-80.3814,-98.8068
Bitvolt,VOLT,3044,0.000183,16588055.5996,,0.0,-1.55328,-36.475
CFun,CFUN,3016,7e-06,429429736.85,,0.0,2.84217e-14,3.97904e-13
PLNcoin,PLNC,2905,0.00017,17089600.0,,0.0,-4.26326e-14,-1.56319e-13
SocialCoin,SOCC,2890,0.000275,10518425.0,,0.0,7.10543e-14,-24.1731
LogisCoin,LGS,2887,0.001228,2351212.82641,,2.84217e-14,2.84217e-14,6.13483
Staker,STR,2870,0.001933,1485073.82347,,-0.0537553,3.39975,-4.08725
Printex,PRTX,2816,8.2e-05,34317898.3566,,0.0,-7.10543e-14,-9.9476e-14
LitecoinToken,LTK,2812,3e-08,93798013227.9,,0.0,-4.26326e-14,0.220442
SONO,SONO,2686,0.001288,2084823.1465,,-0.0463061,38.2611,-10.4933
Simmitri,SIM,2629,3.7e-05,70468612.2633,,0.0,4.26326e-14,1.10907
Qbic,QBIC,2587,0.000552,4684175.67769,,-0.0470524,-30.9734,-63.1858
Mirai,MRI,2560,0.000746,3432003.24228,,-3.77366,-10.4252,-18.7101
Ethereum Meta,ETHM,2543,2e-05,126571297.082,2256,21.5561,20.3913,20.6363
Wispr,WSP,2541,8.2e-05,31007433.5675,,0.0,0.0,-3.41061e-13
Coinonat,CXT,2379,0.000276,8623200.0,,2.84217e-14,2.84217e-14,-28.2713
BitMoney,BIT,2278,2.8e-05,82497697.9564,,-0.0537553,-26.1867,-51.5946
HollyWoodCoin,HWC,2133,9.2e-05,23180400.3272,,-0.0463061,-1.24903,-4.11438
Cointorox,OROX,2114,0.000383,5525108.005,13882,0.182619,-1.05767,-1.53014
iBank,IBANK,2078,0.000459,4526324.0,,-1.42109e-14,7.10543e-14,-20.1809
Traid,TRAID,1995,9.2e-05,21680660.0,,-0.0537553,-1.23388,-51.8927
FolmCoin,FLM,1779,0.000184,9662813.0,,-0.0537553,-1.23388,-4.11566
BitCoal,COAL,1673,0.000372,4500000.0,,0.0,-0.292277,-3.16914
Bolenum,BLN,1658,6.6e-08,25000000000.0,,-2.84217e-14,-2.84217e-14,3.55271e-13
Project-X,NANOX,1629,20817.81,0.078264,,0.0,-1.59135,-11.3262
Claymore,CLM,1595,5.1e-05,31513196.0,,0.132541,4.73396,-1.77778
QYNO,QNO,1286,0.001196,1075172.0,,18.1183,16.7236,2.61109
Save and Gain,SANDG,1142,0.000373,3064800.039,,0.0,-5.68434e-14,-6.54679
LRM Coin,LRM,1042,0.000105,9949308.41662,,-1.0912,-6.3338,-27.8744
BrokerNekoNet...,BNN,951,3.2e-07,2994585915.99,,0.0,-2.84217e-14,-1.27898e-13
Xchange,XCG,914,9.4e-05,9753850.07916,,2.84217e-14,-7.10543e-14,-2.18793
GambleCoin,GMCN,822,7.5e-05,10978053.7482,,0.0,4.26326e-14,-1.7053e-13
Bitcoin X,BTX,784,0.000274,2864374.00577,,-0.745539,-2.90647,6.42887
Concoin,CONX,752,0.00101,744265.711357,,2.84217e-14,2.84217e-14,-12.5564
SpectrumNetwork,SPEC,643,6.8e-07,949512740.445,,0.0,0.0,-3.55271e-13
Posscoin,POSS,555,1.8e-08,30059347896.5,,0.0,-2.84217e-14,13.382
Argus,ARGUS,422,0.000367,1148324.048,,2.84217e-14,-7.10543e-14,10.6889
Azart,AZART,386,9.3e-05,4146378.87484,,2.84217e-14,-0.0857447,-34.6229
Benz,BENZ,358,6e-05,5958968.5,,0.182619,-3.96748,-32.3056
Provoco Token,VOCO,348,9.3e-07,375710075.0,4155,0.0742569,-3.99163,5.2841
StellarPay,XLB,325,9.5e-05,3424785.0,,-0.745539,-2.92939,13.5146
dietbitcoin,DDX,293,0.0001,2924508.82312,,-0.142057,-0.978214,-8.54788
Interzone,ITZ,246,9.3e-05,2652018.803,,0.0,2.84217e-14,-3.92631
Jiyo [OLD],JIYO,112,1.8e-05,6100011.70106,,-0.158884,-0.732055,-3.35039
HarmonyCoin,HMC,104,0.000186,561235.032413,,-1.42109e-14,-0.122175,-26.7735
Bitcoinus,BITS,83,1e-06,59294347.6519,17815,-4.08243,-11.659,-41.1261
SongCoin,SONG,62,2e-06,32565300.0,,-1.42109e-14,2.84217e-14,-1.7053e-13
Blacer Coin,BLCR,30,0.000184,164248.655014,,-0.0537553,-34.1549,-36.0787
CK USD,CKUSD,,0.152204,,43273177,-0.953951,-5.97887,0.71218
Gomics,GOM,,0.415011,,34137731,-0.0416808,-1.81979,12.394
Filecoin [Fut...,FIL,,5.0,,26975605,-0.448099,-0.496699,11.8664
HUSD,HUSD,,1.01,,20065030,-0.0289251,0.371768,0.868606
YottaChain,YTA,,0.114362,,15641708,-0.0171412,1.74428,18.5874
Whole Network,NODE,,0.013354,,15305551,0.0783192,-4.34879,4.03919
Decentralized...,DVP,,0.016207,,14915052,-3.49154,-3.20287,68.3424
Pledge Coin,PLG,,0.006152,,14144095,-0.224058,-4.56619,-2.79237
Echoin,EC,,0.026887,,11210317,-0.00453991,3.2883,-0.0840056
PLANET,PLA,,0.313088,,9522161,-0.065421,-0.680888,-0.229635
Super Zero,SERO,,0.086024,,8599373,0.782977,-0.983129,-3.91057
MixMarvel,MIX,,0.009031,,8043302,1.08149,-10.1473,13.9987
FOIN,FOIN,,1928.46,,7904478,0.175753,-0.571492,17.9293
CoinEx Token,CET,,0.028255,,7396502,0.342193,-2.14459,14.9394
Eminer,EM,,0.019248,,6440185,-0.308324,16.7153,16.6926
BigONE Token,ONE,,0.003899,,5916309,0.533943,-1.25872,1.85329
Boltt Coin ,BOLTT,,0.025114,,5573998,1.09136,20.2999,3.65724
Ontology Gas,ONG,,0.157783,,5245652,-0.0371153,-0.741857,-5.89818
DigiFinexToken,DFT,,0.595355,,5223414,0.107791,-3.79089,10.9578
Aidos Kuneen,ADK,,2.66,,4586394,-0.318777,1.77713,-14.0969
Xensor,XSR,,0.078639,,3968676,0.563346,1.02653,10.4241
Exchange Union,XUC,,1.2,,3505653,-0.0341639,1.99363,4.39098
ABCC Token,AT,,0.052305,,3171194,0.401075,0.190995,-0.598764
WinToken,WIN,,0.001279,,3092210,1.7705,-0.155943,-12.344
MINDOL,MIN,,0.252612,,2944784,-1.34892,-10.7599,-4.6093
Velas,VLX,,0.028101,,2944448,-1.25781,7.81372,15.0628
BitMax Token,BTMX,,0.069293,,2760807,-0.556947,-1.0091,-1.96465
NOIZchain,NOIZ,,0.393728,,2684398,3.04316,-0.686858,3.59253
OceanEx Token,OCE,,0.002909,,2660023,0.316888,-1.30169,-16.2739
PAX Gold,PAXG,,1515.31,,2642511,-0.0936811,0.979124,0.49855
CONUN,CON,,0.00475,,2538941,-0.214747,9.86091,2.6024
BUMO,BU,,0.013713,,2504538,0.730459,1.39429,33.6927
V-Dimension,VOLLAR,,0.719879,,2389897,0.252261,-3.05257,0.296552
Coni,CONI,,0.018767,,2219757,-3.28058,-4.10275,4.23242
FairGame,FAIR,,0.002871,,2208584,-0.1314,-5.18994,5.20884
VinDax Coin,VD,,0.047589,,1889521,-11.9079,-2.09031,-19.1078
Tepleton,TEP,,3.03,,1588810,-0.255272,5.52325,25.1429
Polkadot [IOU],DOT,,114.08,,1529250,0.147724,3.67151,16.2128
VIDY,VIDY,,0.001895,,1329150,-0.182438,0.972065,3.50932
Yobit Token,YO,,948.04,,1256495,0.206316,20.5174,-15.5495
OFCOIN,OF,,0.000197,,1231847,0.0617505,-5.81261,-26.7562
ShineChain,SHE,,0.000906,,1212264,0.58071,-5.58148,9.39848
StarChain,STC,,0.00422,,1190065,-0.11312,-8.26701,-23.5723
Themis,GET,,0.008569,,1105080,1.96361,1.31833,67.0953
ROOBEE,ROOBEE,,0.004862,,994311,-0.480804,-1.92417,-3.24902
The Midas Tou...,TMTG,,0.000721,,975473,-0.398693,-0.81022,1.29076
En-Tan-Mo,ETM,,0.059715,,960767,-0.310906,18.8423,57.035
GlitzKoin,GTN,,0.207124,,943302,-2.85857,-5.73451,20.503
CENTERCOIN,CENT,,0.001932,,936968,-0.0541578,-1.28304,-9.80479
Bilaxy Token,BIA,,0.004579,,929711,1.1762,1.91588,15.4438
CoinHe Token,CHT,,0.564563,,800222,0.044954,-1.55555,-2.14546
Volume Network,VOL,,0.033524,,788483,-0.153902,1.84496,51.5253
EMOGI Network,LOL,,0.002307,,714566,-0.072163,-3.83133,19.7981
VeThor Token,VTHO,,0.000394,,654324,0.0557838,-6.47882,-3.11468
KNOW,KNOW,,0.002016,,643111,11.9185,10.4282,17.2945
12Ships,TSHP,,0.018436,,516311,0.294835,0.165527,4.47832
Tratok,TRAT,,0.00309,,489682,-0.965633,-9.35878,-7.93814
InvestDigital,IDT,,0.007169,,476712,0.278759,-4.56481,24.6486
Usechain Token,USE,,0.000995,,467485,-5.65159,-7.87953,-43.1783
BAWnetwork,BAW,,1.7e-05,,459827,-0.093452,0.550483,8.20696
CIChain,CIC,,0.000757,,441662,0.102259,-0.6009,-4.00438
Dapp Token,DAPPT,,0.001141,,441604,0.0757911,-2.02755,-12.0889
Tesra,TSR,,0.075605,,428923,0.0918181,5.85315,5.94167
NSS Coin,NSS,,0.042982,,419587,-2.41641,-3.53447,-6.74445
WHEN Token,WHEN,,0.005016,,403532,0.645017,-7.19548,-15.7203
DREP,DREP,,0.002477,,402223,-0.673623,0.0781229,0.0592441
CNNS,CNNS,,0.006411,,381975,0.181708,-2.9365,-0.38494
ZVCHAIN,ZVC,,0.180061,,380511,0.406811,4.12982,-13.851
DUO Network T...,DUO,,0.011458,,352264,-0.791949,-3.55107,-20.9635
ALP Coin,ALP,,0.262452,,328475,0.0884223,0.39027,4.81272
Gosama,GOS,,0.144898,,327466,2.80709,0.900197,0.309853
NNB Token,NNB,,0.002169,,302746,1.21487,-5.32905,-7.73649
DIPNET,DPN,,0.000466,,288379,0.522956,0.27999,3.27864
WETH,WETH,,176.37,,259433,0.149988,2.2543,-2.27234
Yuan Chain Coin,YCC,,0.012319,,242996,-0.0484367,-8.96688,42.8894
Brazilian Dig...,BRZ,,0.248036,,237544,-0.0292846,0.489455,0.888577
MyToken,MT,,0.001799,,228974,0.140139,0.740421,16.2228
Treelion,TRN,,0.334923,,228680,-0.931595,-2.2025,-8.54761
D Community,DILI,,0.000565,,212870,-2.17898,-4.78099,-9.09882
Cai Token,CAI,,0.000102,,200552,0.0131819,1.19563,-6.30713
IZIChain,IZI,,0.000706,,195945,0.0931153,-3.37718,-6.65574
LinkToken,LTK,,0.051778,,175431,-0.120635,-0.684617,-1.49077
Blockchain Qu...,BQT,,0.015375,,174911,0.175822,-0.960193,7.58324
Dexter G,DXG,,0.824247,,169830,-3.91651e-11,1.42333,17.7982
DACC,DACC,,3.5e-05,,163241,-0.113886,-1.52857,-12.3736
ThingsOperati...,TOS,,0.001765,,163140,0.0901104,-3.28456,13.2986
Engine,EGCC,,0.000479,,162192,1.31821,0.0174259,34.0759
FuturoCoin,FTO,,0.269459,,160868,0.0880547,0.654241,-33.1925
Ubique Chain ...,UCT,,0.009663,,147077,0.308195,-0.367238,-3.52127
Simone,SON,,751.05,,138718,-0.00100458,-0.000745093,7.56517
Sparkle,SPRKL,,0.028207,,135634,-3.02387,-4.80891,-15.2709
Blockcloud,BLOC,,0.002215,,134948,-1.25687,-1.39444,9.07372
BitUP Token,BUT,,0.002439,,132429,-0.0335616,-6.68219,3.78513
PlayCoin [QRC20],PLY,,0.004239,,131162,1.60251,13.7756,12.2085
LightChain,LIGHT,,1.2e-05,,128078,0.0606956,-1.55881,-4.61332
NOVA,NOVA,,0.000169,,127097,0.663888,-0.15548,0.186193
Versess Coin,VERS,,45.59,,123143,-0.0563539,-1.17335,-3.96619
Defi,DEFI,,0.054355,,109293,0.161981,-2.54537,-1.67418
Bitcloud Pro,BPRO,,0.003603,,108198,-0.0194883,-2.31935,-16.3954
TopChain,TOPC,,0.007275,,104225,-0.0501531,-1.68214,-4.21299
Hdac,HDAC,,0.029282,,103667,0.725007,0.266341,-0.76291
Consentium,CSM,,0.09285,,101036,-1.27994,-4.40544,-30.5517
Dash Cash,DSC,,1.87,,98014,2.08111,3.70464,-6.08567
VENA,VENA,,0.001943,,93738,0.801827,-0.326019,-4.0713
Game Stars,GST,,0.000307,,91724,-0.120649,2.90387,35.654
KEY,KEY,,0.001398,,91509,-0.253126,-1.05052,3.37214
United Bitcoin,UBTC,,1.56,,91020,54.9357,28.9216,23.627
IOU,IOUX,,0.223917,,84739,-0.126444,1.30741,-4.08049
Aunite,AUNIT,,0.045406,,81775,-0.434657,-9.35218,107.972
Ladder Networ...,LAD,,0.015499,,81108,-0.66515,-8.43968,25.6808
Coindom,CCC,,0.00363,,78810,-0.879712,-4.04137,3.89971
HitChain,HIT,,6.7e-05,,76768,0.0888473,-0.76898,5.51225
Lukki Operati...,LOT,,0.009171,,73686,0.330376,-2.68953,8.30602
Volt,ACDC,,7.8e-05,,65931,0.0877276,-3.33007,-29.202
ChronoCoin,CRN,,0.017747,,63763,0.0263431,3.21023,-20.2139
Colletrix,CIPX,,0.003841,,63139,0.0884223,0.414727,5.46881
DWS,DWS,,0.000354,,62079,0.318105,-0.364275,-2.53479
Promotion Coin,PC,,0.000226,,61617,-0.142928,-8.63191,-33.1032
Cybereits,CRE,,0.001594,,55049,0.105114,-0.308857,-0.133506
PalletOne,PTN,,0.006762,,53255,-0.0322434,2.18671,-4.79796
Tokoin,TOKO,,0.081793,,51985,0.00461665,-1.72487,1.43235
Super Bitcoin,SBTC,,2.41,,49041,-0.680529,-1.96893,6.96197
CoinMeet,MEET,,0.006475,,47418,-0.331852,-0.774097,12.7124
BeeKan,BKBT,,0.000524,,46599,-0.0393175,-2.46403,23.8861
Maggie,MAG,,0.000698,,42418,-0.0504794,-0.960084,-6.47468
IOEX,IOEX,,0.031502,,40703,3.04006,5.93591,30.171
CHEX,CHEX,,0.004697,,40634,0.00337179,-11.4094,-24.5258
Celsius,CEL,,0.045913,,39026,-0.220369,-8.03782,-15.9243
FundToken,FUNDZ,,0.006074,,36356,-0.0504794,5.12754,-1.10663
CarBlock,CAR,,0.000774,,35666,0.456828,-1.01227,-1.48564
ProBit Token,PROB,,0.055112,,34772,0.106676,0.142605,-7.68277
Show,SHOW,,0.000776,,33290,0.121941,-2.7923,-4.3661
InsurChain,INSUR,,0.000159,,31361,-1.84479,-0.637549,-10.3642
Endorsit,EDS,,7.7e-05,,31327,0.153196,-2.11039,-7.97439
CARAT,CARAT,,0.643421,,31112,-0.153804,-1.32511,-3.25622
Aitheon,ACU,,0.00353,,30971,-1.76238,1.1978,-23.8632
MeconCash,MCH,,0.227252,,30453,-19.6114,-19.8261,5.41325
Esports Token,EST,,0.000654,,28609,0.186637,-1.85308,-6.25361
BlockCDN,BCDN,,0.004382,,28101,-1.02714,-4.53091,-1.20463
YouLive Coin,UC,,0.000283,,27781,0.532475,7.36886,8.89372
Agoras Tokens,AGRS,,0.212577,,27609,-0.0878764,15.2831,10.3698
Marginless,MRS,,4e-06,,26594,1.2204,21.0896,8.93973
Bitpanda Ecos...,BEST,,0.06683,,26267,0.787316,-1.67132,0.800561
BitcoinX,BCX,,0.000946,,26246,4.9663,5.7211,12.7593
Rapidz,RPZX,,0.001381,,24965,-0.0504794,-7.55703,-24.1453
EURBASE,EBASE,,1.1,,24531,0.0548751,-0.326012,-4.9173
Oath Protocol,OATH,,0.000316,,24182,0.0653301,-6.00061,-8.0485
vSportCoin,VSC,,0.000932,,23431,0.182619,-32.916,-21.7713
Intelligent I...,IIC,,0.00019,,22047,-5.03166,-10.4592,-12.9735
ROMToken,ROM,,2.6e-05,,20071,0.000424548,22.8051,21.5902
MediBit,MEDIBIT,,5e-06,,19293,0.0609648,0.429988,75.0779
WEBN token,WEBN,,3e-06,,19176,1.38288,0.313647,19.2929
EduCoin,EDU,,0.000145,,17211,0.240815,-0.507068,6.16082
SEER,SEER,,0.00075,,15622,4.21432,6.58865,10.2688
Experience Token,EXT,,0.000114,,14999,-9.08475,-7.58638,3.56765
CapdaxToken,XCD,,0.002988,,14941,0.00625876,-1.05962,-1.79105
Infinity Econ...,XIN,,0.002577,,14683,-0.0457841,13.9155,21.5032
VENJOCOIN,VJC,,7.37,,14589,-0.0537553,-2.39718,-6.26256
Alphacon,ALP,,0.003546,,13722,3.42134e-07,-9.82685,-7.65614
T.OS,TOSC,,0.011781,,12231,-0.0537553,-0.451308,-3.63856
Muzika,MZK,,0.004694,,11859,-0.0537553,-3.12294,-13.2715
Krypton Galax...,KGC,,0.000965,,11513,0.0791698,-1.68236,-0.000692787
MSD,MSD,,0.003865,,10791,-0.0463061,-3.53879,-11.3231
Zenon,ZNN,,0.928512,,10695,1.92874,-1.80787,26.6739
PATHHIVE ,PHV,,0.016911,,10669,37.0982,19.9667,-5.49479
TranslateMe N...,TMN,,0.001489,,10504,-0.0912638,-0.157691,-6.17992
Maya Preferre...,MAPR,,721.16,,9715,-10.9445,-2.62462,-63.6965
MEX,MEX,,0.000582,,9512,0.0196507,-3.54446,4.43808
Bitcoin BEP2,BTCB,,9187.07,,9187,-0.0793598,-1.39999,-4.88939
Social Lendin...,SLT,,0.002234,,8915,1.72755,0.947891,0.630451
Livepeer,LPT,,2.58,,8838,-0.147176,5.39348,-10.8053
DeepCloud AI,DEEP,,0.0017,,8625,-3.21465,-6.41061,3.07833
CariNet,CIT,,0.003087,,8503,-2.16594,-2.75395,10.277
GSENetwork,GSE,,0.000104,,8262,0.0799784,0.578321,-5.86425
SoPay,SOP,,0.00042,,8100,0.0836656,-0.736247,2.98366
Pixie Coin,PXC,,0.000986,,7404,0.176611,7.05403,3.39882
Crex Token,CREX,,6.16,,7398,-0.0382102,-0.170211,0.0910188
COINBIG,CB,,0.002721,,7102,-0.122893,-5.57998,-0.750218
Bitcoin File,BIFI,,0.002007,,6867,-0.0512068,-21.3863,-15.3145
Globalvillage...,GVE,,0.000302,,6793,0.000664926,-2.54029,-2.19136
Tchain,TCH,,0.003081,,6708,0.144551,-0.142885,-0.0690811
Hintchain,HINT,,0.006268,,6317,2.56506e-11,3.58691,-15.8482
Opennity,OPNN,,0.000202,,6298,0.0884223,14.306,-25.2603
Countinghouse,CHT,,2.22,,5522,0.0745435,4.90782,-9.02009
SDUSD,SDUSD,,0.81704,,5234,-0.0388507,0.415393,-4.52997
Qube,QUBE,,0.000313,,4913,5.71071,-6.02312,-38.2111
OTCBTC Token,OTB,,0.010287,,4640,-4.75678,-3.59626,-1.92714
GoMoney,GOM,,0.001873,,3610,0.0961193,0.397752,14.7791
Midas,MIDAS,,0.511612,,3546,-0.772827,-10.802,-13.7369
COMSA [ETH],CMS,,0.071386,,3496,-0.000232121,2.98453,3.55739
Xtock,XTX,,0.000232,,3465,5.51523e-11,8.0,54.0151
Twinkle,TKT,,0.003037,,3371,-0.0537553,1.48814,13.0002
Airline &amp; Lif...,ALLN,,0.06449,,3319,0.0872844,14.7775,11.0545
Commerce Data...,CDC,,3.8e-05,,3272,-1.47069,-8.20249,9.83428
Influence Chain,INC,,0.000336,,3237,-19.4841,-30.3473,-61.6852
Baer Chain,BRC,,1.6,,2985,0.0800365,-34.9805,-7.56529
COMSA [XEM],CMS,,0.069326,,2656,2.04352e-11,-2.98922,-4.14023
Ti-Value,TV,,0.016485,,2646,2.73027,0.416029,-17.0172
IDEALCOIN,IDEAL,,0.008394,,2532,-0.0503123,-5.6914,17.3037
Custody Token,CUST,,0.000877,,2386,0.0884223,-87.8153,-73.4122
Golden Token,GOLD,,0.015591,,1699,10.4029,10.6129,20.281
MGC Token,MGC,,0.003067,,1544,-0.76849,-14.869,-13.0279
Dragon Token,DT,,2.6,,1365,0.0131576,-1.82578,18.455
Atlas Token,ATLS,,0.014812,,1157,0.243018,-1.00308,-1.52371
LemoChain,LEMO,,0.004912,,1090,-0.107767,-1.31096,-15.7728
Bubble,BUB,,0.024636,,937,6.17229,20.165,98.3619
QUSD,QUSD,,0.012894,,737,0.0251737,-0.117673,-3.38842
xCrypt Token,XCT,,0.001344,,700,5.62618,2.1774,-7.09727
SuperEdge,ECT,,3.1e-05,,680,-0.358435,3.63404,-7.86297
ORS Group,ORS,,0.022312,,668,0.00269292,-19.3695,-2.24086
Smartup,SMARTUP,,0.000213,,564,0.0884223,-16.0674,-23.2127
IOV BlockChain,IOV,,0.00029,,562,0.119296,-2.14344,-5.46716
Tronipay,TRP,,0.041298,,516,-0.0528561,-1.22983,48.0474
Uranus,URAC,,0.000697,,,-0.0443728,-2.59978,-19.0674
HOT Token,HOT,,0.002283,,,2.75546,1.18465,-15.4622
Agrocoin,AGRO,,0.27852,,,0.0916811,0.306913,-3.83026
Stellar Gold,XLMG,,0.002094,,,0.0173589,-2.11713,-11.094
StockChain,SCC,,8e-05,,,-0.0504794,2.67762,-10.4627
eosBLACK,BLACK,,0.000438,,,-4.63132e-11,-20.3125,8.02006
SPIN Protocol,SPIN,,0.001631,,,-5.8364e-11,-10.5882,-21.1157
